FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA
21APR2021:00:00:00,31 a 40,M,Sinopharm,Público nacional,14,0,
21APR2021:00:00:00,31 a 40,M,Sputnik,Privado,1,0,
21APR2021:00:00:00,31 a 40,M,Sputnik,Público,2,1,
21APR2021:00:00:00,31 a 40,M,Sputnik,Público nacional,6,0,
21APR2021:00:00:00,41 a 50,F,AstraZeneca,Público,20,8,
21APR2021:00:00:00,41 a 50,F,Sinopharm,Público nacional,7,0,
21APR2021:00:00:00,41 a 50,F,Sputnik,Público,4,0,
21APR2021:00:00:00,41 a 50,F,Sputnik,Público nacional,5,0,
21APR2021:00:00:00,41 a 50,M,AstraZeneca,Público,16,1,
21APR2021:00:00:00,41 a 50,M,Sinopharm,Público nacional,9,0,
21APR2021:00:00:00,41 a 50,M,Sputnik,Público,4,0,
21APR2021:00:00:00,41 a 50,M,Sputnik,Público nacional,13,0,
21APR2021:00:00:00,51 a 60,F,AstraZeneca,Público,193,2,
21APR2021:00:00:00,51 a 60,F,Sinopharm,Público nacional,3,0,
21APR2021:00:00:00,51 a 60,F,Sputnik,Privado,2,0,
21APR2021:00:00:00,51 a 60,F,Sputnik,Público,4,1,
21APR2021:00:00:00,51 a 60,F,Sputnik,Público nacional,3,0,
21APR2021:00:00:00,51 a 60,M,AstraZeneca,Privado,1,0,
21APR2021:00:00:00,51 a 60,M,AstraZeneca,Público,69,0,
21APR2021:00:00:00,51 a 60,M,Sinopharm,Público nacional,2,0,
21APR2021:00:00:00,51 a 60,M,Sputnik,Público,2,0,
21APR2021:00:00:00,51 a 60,M,Sputnik,Público nacional,13,0,
21APR2021:00:00:00,61 a 70,F,AstraZeneca,Privado,438,0,
21APR2021:00:00:00,61 a 70,F,AstraZeneca,Público,10281,0,
21APR2021:00:00:00,61 a 70,F,Sinopharm,Privado,58,0,
21APR2021:00:00:00,61 a 70,F,Sputnik,Privado,104,0,
21APR2021:00:00:00,61 a 70,F,Sputnik,Público,22,3,
21APR2021:00:00:00,61 a 70,F,Sputnik,Público nacional,15,0,
21APR2021:00:00:00,61 a 70,M,AstraZeneca,Privado,264,0,
21APR2021:00:00:00,61 a 70,M,AstraZeneca,Público,7380,0,
21APR2021:00:00:00,61 a 70,M,Sinopharm,Privado,29,0,
21APR2021:00:00:00,61 a 70,M,Sinopharm,Público,3,0,
21APR2021:00:00:00,61 a 70,M,Sputnik,Privado,33,0,
21APR2021:00:00:00,61 a 70,M,Sputnik,Público,13,0,
21APR2021:00:00:00,61 a 70,M,Sputnik,Público nacional,12,0,
21APR2021:00:00:00,71 a 80,F,AstraZeneca,Privado,38,0,
21APR2021:00:00:00,71 a 80,F,AstraZeneca,Público,299,0,
21APR2021:00:00:00,71 a 80,F,Sinopharm,Privado,17,0,
21APR2021:00:00:00,71 a 80,F,Sinopharm,Público,23,0,
21APR2021:00:00:00,71 a 80,F,Sputnik,Privado,112,0,
21APR2021:00:00:00,71 a 80,F,Sputnik,Público,128,0,
21APR2021:00:00:00,71 a 80,F,Sputnik,Público nacional,1,0,
21APR2021:00:00:00,71 a 80,M,AstraZeneca,Privado,12,0,
21APR2021:00:00:00,71 a 80,M,AstraZeneca,Público,176,0,
21APR2021:00:00:00,71 a 80,M,Sinopharm,Privado,4,0,
21APR2021:00:00:00,71 a 80,M,Sinopharm,Público,5,0,
21APR2021:00:00:00,71 a 80,M,Sputnik,Privado,44,0,
21APR2021:00:00:00,71 a 80,M,Sputnik,Público,85,0,
21APR2021:00:00:00,81 a 90,F,AstraZeneca,Privado,2,0,
21APR2021:00:00:00,81 a 90,F,AstraZeneca,Público,48,0,
21APR2021:00:00:00,81 a 90,F,Sinopharm,Privado,2,0,
21APR2021:00:00:00,81 a 90,F,Sputnik,Privado,3,0,
21APR2021:00:00:00,81 a 90,F,Sputnik,Público,34,0,
21APR2021:00:00:00,81 a 90,F,Sputnik,Público nacional,1,0,
21APR2021:00:00:00,81 a 90,M,AstraZeneca,Privado,1,0,
21APR2021:00:00:00,81 a 90,M,AstraZeneca,Público,21,0,
21APR2021:00:00:00,81 a 90,M,Sinopharm,Privado,1,0,
21APR2021:00:00:00,81 a 90,M,Sputnik,Privado,1,0,
16APR2021:00:00:00,41 a 50,F,Sputnik,Privado,7,0,
16APR2021:00:00:00,41 a 50,M,Sputnik,Privado,8,0,
16APR2021:00:00:00,51 a 60,F,Sinopharm,Público,1,0,
16APR2021:00:00:00,51 a 60,F,Sputnik,Privado,3,0,
17APR2021:00:00:00,30 o menos,F,Sputnik,Privado,4,0,
17APR2021:00:00:00,30 o menos,M,Sputnik,Privado,6,0,
17APR2021:00:00:00,31 a 40,F,Sputnik,Privado,8,0,
17APR2021:00:00:00,31 a 40,M,Sputnik,Privado,11,0,
17APR2021:00:00:00,41 a 50,F,Sputnik,Privado,6,0,
17APR2021:00:00:00,41 a 50,M,Sputnik,Privado,9,0,
17APR2021:00:00:00,51 a 60,F,Sputnik,Privado,3,0,
17APR2021:00:00:00,51 a 60,M,Sputnik,Privado,9,0,
17APR2021:00:00:00,81 a 90,F,Sinopharm,Público,17,0,
17APR2021:00:00:00,81 a 90,M,Sinopharm,Público,4,0,
17APR2021:00:00:00,91 o mas,F,Sinopharm,Privado,1,0,
17APR2021:00:00:00,91 o mas,F,Sinopharm,Público,14,0,
17APR2021:00:00:00,91 o mas,M,Sinopharm,Público,2,0,
19APR2021:00:00:00,30 o menos,F,AstraZeneca,Público,1,7,
19APR2021:00:00:00,30 o menos,F,Sinopharm,Público nacional,18,0,
19APR2021:00:00:00,30 o menos,F,Sputnik,Público nacional,3,0,
19APR2021:00:00:00,30 o menos,M,AstraZeneca,Público,1,0,
19APR2021:00:00:00,30 o menos,M,Sinopharm,Público nacional,150,0,
19APR2021:00:00:00,30 o menos,M,Sputnik,Privado,2,0,
19APR2021:00:00:00,30 o menos,M,Sputnik,Público,2,0,
19APR2021:00:00:00,30 o menos,M,Sputnik,Público nacional,4,0,
19APR2021:00:00:00,31 a 40,F,AstraZeneca,Público,1,3,
19APR2021:00:00:00,31 a 40,F,Sinopharm,Público nacional,5,0,
19APR2021:00:00:00,31 a 40,F,Sputnik,Público nacional,1,0,
19APR2021:00:00:00,31 a 40,M,AstraZeneca,Público,1,1,
19APR2021:00:00:00,31 a 40,M,Sinopharm,Privado,2,0,
19APR2021:00:00:00,31 a 40,M,Sinopharm,Público nacional,51,0,
19APR2021:00:00:00,31 a 40,M,Sputnik,Público,1,2,
19APR2021:00:00:00,31 a 40,M,Sputnik,Público nacional,4,0,
19APR2021:00:00:00,41 a 50,F,AstraZeneca,Público,3,3,
19APR2021:00:00:00,41 a 50,F,Sinopharm,Público,0,1,
19APR2021:00:00:00,41 a 50,F,Sinopharm,Público nacional,2,0,
19APR2021:00:00:00,41 a 50,F,Sputnik,Público,1,0,
19APR2021:00:00:00,41 a 50,F,Sputnik,Público nacional,2,0,
19APR2021:00:00:00,41 a 50,M,AstraZeneca,Público,4,1,
19APR2021:00:00:00,41 a 50,M,Sinopharm,Público,0,1,
19APR2021:00:00:00,41 a 50,M,Sinopharm,Público nacional,40,0,
19APR2021:00:00:00,41 a 50,M,Sputnik,Público nacional,4,0,
19APR2021:00:00:00,51 a 60,F,AstraZeneca,Público,1,3,
19APR2021:00:00:00,51 a 60,F,Sinopharm,Privado,1,0,
19APR2021:00:00:00,51 a 60,F,Sinopharm,Público,0,1,
19APR2021:00:00:00,51 a 60,F,Sputnik,Público nacional,2,3,
19APR2021:00:00:00,51 a 60,M,AstraZeneca,Público,4,1,
19APR2021:00:00:00,51 a 60,M,Sinopharm,Público nacional,6,0,
19APR2021:00:00:00,51 a 60,M,Sputnik,Privado,1,1,
19APR2021:00:00:00,51 a 60,M,Sputnik,Público nacional,2,2,
19APR2021:00:00:00,61 a 70,F,AstraZeneca,Público,569,0,
19APR2021:00:00:00,61 a 70,F,Sinopharm,Privado,37,0,
19APR2021:00:00:00,61 a 70,F,Sinopharm,Público,4,0,
19APR2021:00:00:00,61 a 70,F,Sputnik,Privado,19,0,
19APR2021:00:00:00,61 a 70,F,Sputnik,Público,40,0,
19APR2021:00:00:00,61 a 70,F,Sputnik,Público nacional,4,2,
19APR2021:00:00:00,61 a 70,M,AstraZeneca,Público,450,0,
19APR2021:00:00:00,61 a 70,M,Sinopharm,Privado,16,0,
19APR2021:00:00:00,61 a 70,M,Sputnik,Privado,12,0,
19APR2021:00:00:00,61 a 70,M,Sputnik,Público,6,2,
19APR2021:00:00:00,61 a 70,M,Sputnik,Público nacional,1,3,
19APR2021:00:00:00,71 a 80,F,AstraZeneca,Público,3661,0,
19APR2021:00:00:00,71 a 80,F,Sinopharm,Privado,178,0,
19APR2021:00:00:00,71 a 80,F,Sinopharm,Público,7,0,
19APR2021:00:00:00,71 a 80,F,Sputnik,Privado,130,0,
19APR2021:00:00:00,71 a 80,F,Sputnik,Público,348,1,
19APR2021:00:00:00,71 a 80,M,AstraZeneca,Público,2413,1,
19APR2021:00:00:00,71 a 80,M,Sinopharm,Privado,60,0,
19APR2021:00:00:00,71 a 80,M,Sinopharm,Público,3,0,
19APR2021:00:00:00,71 a 80,M,Sputnik,Privado,63,0,
19APR2021:00:00:00,71 a 80,M,Sputnik,Público,239,1,
19APR2021:00:00:00,81 a 90,F,AstraZeneca,Público,798,2,
19APR2021:00:00:00,81 a 90,F,Sinopharm,Privado,21,0,
19APR2021:00:00:00,81 a 90,F,Sinopharm,Público,52,0,
19APR2021:00:00:00,81 a 90,F,Sputnik,Privado,28,0,
19APR2021:00:00:00,81 a 90,F,Sputnik,Público,65,1,
19APR2021:00:00:00,81 a 90,M,AstraZeneca,Público,313,0,
19APR2021:00:00:00,81 a 90,M,Sinopharm,Público,20,0,
19APR2021:00:00:00,81 a 90,M,Sputnik,Privado,11,0,
19APR2021:00:00:00,81 a 90,M,Sputnik,Público,34,0,
19APR2021:00:00:00,91 o mas,F,AstraZeneca,Público,182,1,
19APR2021:00:00:00,91 o mas,F,Sinopharm,Privado,6,0,
19APR2021:00:00:00,91 o mas,F,Sinopharm,Público,35,0,
19APR2021:00:00:00,91 o mas,F,Sputnik,Público,10,0,
19APR2021:00:00:00,91 o mas,M,AstraZeneca,Público,54,0,
19APR2021:00:00:00,91 o mas,M,Sputnik,Privado,2,0,
21APR2021:00:00:00,81 a 90,M,Sputnik,Público,12,0,
21APR2021:00:00:00,81 a 90,M,Sputnik,Público nacional,1,0,
21APR2021:00:00:00,91 o mas,F,AstraZeneca,Público,15,1,
21APR2021:00:00:00,91 o mas,F,Sinopharm,Público,35,0,
21APR2021:00:00:00,91 o mas,F,Sputnik,Privado,1,0,
21APR2021:00:00:00,91 o mas,F,Sputnik,Público,3,0,
21APR2021:00:00:00,91 o mas,M,AstraZeneca,Público,2,0,
21APR2021:00:00:00,91 o mas,M,Sputnik,Público,2,0,
24APR2021:00:00:00,30 o menos,F,AstraZeneca,Público,5,0,
24APR2021:00:00:00,30 o menos,F,Sputnik,Público,2,0,
24APR2021:00:00:00,30 o menos,M,AstraZeneca,Público,5,0,
24APR2021:00:00:00,31 a 40,F,AstraZeneca,Público,5,0,
24APR2021:00:00:00,31 a 40,F,Sputnik,Público,2,0,
24APR2021:00:00:00,31 a 40,M,AstraZeneca,Público,4,0,
24APR2021:00:00:00,31 a 40,M,Sputnik,Público,1,0,
24APR2021:00:00:00,41 a 50,F,AstraZeneca,Público,10,0,
24APR2021:00:00:00,41 a 50,F,Sputnik,Público,6,0,
24APR2021:00:00:00,41 a 50,M,AstraZeneca,Público,14,0,
24APR2021:00:00:00,41 a 50,M,Sputnik,Público,1,0,
24APR2021:00:00:00,51 a 60,F,AstraZeneca,Público,20,0,
24APR2021:00:00:00,51 a 60,F,Sinopharm,Privado,1,0,
24APR2021:00:00:00,51 a 60,F,Sputnik,Público,1,0,
24APR2021:00:00:00,51 a 60,M,AstraZeneca,Público,16,0,
24APR2021:00:00:00,51 a 60,M,Sputnik,Público,1,0,
24APR2021:00:00:00,61 a 70,F,AstraZeneca,Privado,286,0,
24APR2021:00:00:00,61 a 70,F,AstraZeneca,Público,411,0,
24APR2021:00:00:00,61 a 70,F,Sinopharm,Privado,3,0,
24APR2021:00:00:00,61 a 70,F,Sputnik,Público,2475,0,
24APR2021:00:00:00,61 a 70,M,AstraZeneca,Privado,190,0,
24APR2021:00:00:00,61 a 70,M,AstraZeneca,Público,467,0,
24APR2021:00:00:00,61 a 70,M,Sinopharm,Privado,2,0,
24APR2021:00:00:00,61 a 70,M,Sputnik,Público,1944,0,
24APR2021:00:00:00,71 a 80,F,AstraZeneca,Privado,17,0,
24APR2021:00:00:00,71 a 80,F,AstraZeneca,Público,34,0,
24APR2021:00:00:00,71 a 80,F,Sputnik,Público,135,0,
24APR2021:00:00:00,71 a 80,M,AstraZeneca,Privado,10,0,
24APR2021:00:00:00,71 a 80,M,AstraZeneca,Público,66,0,
24APR2021:00:00:00,71 a 80,M,Sputnik,Público,136,0,
24APR2021:00:00:00,81 a 90,F,AstraZeneca,Público,28,0,
24APR2021:00:00:00,81 a 90,F,Sputnik,Público,28,0,
24APR2021:00:00:00,81 a 90,M,AstraZeneca,Privado,2,0,
24APR2021:00:00:00,81 a 90,M,AstraZeneca,Público,13,0,
24APR2021:00:00:00,81 a 90,M,Sputnik,Público,14,0,
24APR2021:00:00:00,91 o mas,F,AstraZeneca,Público,15,0,
24APR2021:00:00:00,91 o mas,F,Sputnik,Público,5,0,
24APR2021:00:00:00,91 o mas,M,AstraZeneca,Público,4,0,
24APR2021:00:00:00,91 o mas,M,Sputnik,Público,6,0,
01FEB2021:00:00:00,71 a 80,F,Sputnik,Público nacional,0,1,
11MAR2021:00:00:00,31 a 40,F,Sinopharm,Privado,1,0,
12MAR2021:00:00:00,31 a 40,F,Sinopharm,Privado,1,0,
14MAR2021:00:00:00,31 a 40,F,Sinopharm,Privado,1,0,
16MAR2021:00:00:00,41 a 50,F,Sinopharm,Privado,1,0,
16MAR2021:00:00:00,51 a 60,F,Sinopharm,Privado,1,0,
17MAR2021:00:00:00,31 a 40,M,Sinopharm,Privado,1,0,
19MAR2021:00:00:00,31 a 40,F,Sinopharm,Privado,2,0,
19MAR2021:00:00:00,51 a 60,M,Sinopharm,Privado,1,0,
22APR2021:00:00:00,41 a 50,M,Sputnik,Público nacional,1,0,
25APR2021:00:00:00,41 a 50,M,Sputnik,Público nacional,1,0,
25APR2021:00:00:00,51 a 60,F,Sputnik,Público nacional,2,0,
26APR2021:00:00:00,31 a 40,F,AstraZeneca,Privado,2,0,
26APR2021:00:00:00,31 a 40,M,Sputnik,Público nacional,2,0,
26APR2021:00:00:00,61 a 70,F,Sputnik,Privado,27,0,
26APR2021:00:00:00,71 a 80,M,Sputnik,Privado,1,0,
26APR2021:00:00:00,91 o mas,M,AstraZeneca,Público,2,0,
27APR2021:00:00:00,30 o menos,F,AstraZeneca,Público,48,0,
27APR2021:00:00:00,30 o menos,F,Sinopharm,Público nacional,4,0,
27APR2021:00:00:00,30 o menos,F,Sputnik,Público,11,1,
27APR2021:00:00:00,30 o menos,M,AstraZeneca,Público,60,0,
27APR2021:00:00:00,30 o menos,M,Sinopharm,Público nacional,3,0,
27APR2021:00:00:00,30 o menos,M,Sputnik,Público,8,2,
27APR2021:00:00:00,31 a 40,F,AstraZeneca,Privado,15,1,
27APR2021:00:00:00,31 a 40,F,AstraZeneca,Público,57,0,
27APR2021:00:00:00,31 a 40,F,Sinopharm,Público nacional,1,0,
27APR2021:00:00:00,31 a 40,F,Sputnik,Público,3,11,
27APR2021:00:00:00,31 a 40,F,Sputnik,Público nacional,3,0,
27APR2021:00:00:00,31 a 40,M,AstraZeneca,Privado,9,1,
27APR2021:00:00:00,31 a 40,M,AstraZeneca,Público,33,0,
27APR2021:00:00:00,31 a 40,M,Sinopharm,Público nacional,1,0,
27APR2021:00:00:00,31 a 40,M,Sputnik,Público,0,4,
27APR2021:00:00:00,41 a 50,F,AstraZeneca,Privado,3,2,
27APR2021:00:00:00,41 a 50,F,AstraZeneca,Público,50,0,
27APR2021:00:00:00,41 a 50,F,Sinopharm,Público nacional,1,0,
27APR2021:00:00:00,41 a 50,F,Sputnik,Privado,1,0,
27APR2021:00:00:00,41 a 50,F,Sputnik,Público,3,5,
27APR2021:00:00:00,41 a 50,M,AstraZeneca,Privado,8,1,
27APR2021:00:00:00,41 a 50,M,AstraZeneca,Público,28,0,
27APR2021:00:00:00,41 a 50,M,Sputnik,Público,1,1,
27APR2021:00:00:00,41 a 50,M,Sputnik,Público nacional,3,0,
27APR2021:00:00:00,51 a 60,F,AstraZeneca,Privado,3,1,
27APR2021:00:00:00,51 a 60,F,AstraZeneca,Público,34,0,
27APR2021:00:00:00,51 a 60,F,Sinopharm,Público,0,1,
27APR2021:00:00:00,51 a 60,F,Sputnik,Público,14,3,
27APR2021:00:00:00,51 a 60,F,Sputnik,Público nacional,1,0,
27APR2021:00:00:00,51 a 60,M,AstraZeneca,Privado,6,1,
27APR2021:00:00:00,51 a 60,M,AstraZeneca,Público,25,0,
27APR2021:00:00:00,51 a 60,M,Sputnik,Público,2,0,
27APR2021:00:00:00,61 a 70,F,AstraZeneca,Privado,662,0,
27APR2021:00:00:00,61 a 70,F,AstraZeneca,Público,350,0,
13JAN2021:00:00:00,71 a 80,F,Sputnik,Público,1,0,
15JAN2021:00:00:00,71 a 80,F,Sputnik,Público,1,0,
22FEB2021:00:00:00,81 a 90,F,AstraZeneca,Privado,4,0,
22FEB2021:00:00:00,91 o mas,M,AstraZeneca,Público nacional,1,0,
23FEB2021:00:00:00,81 a 90,F,AstraZeneca,Privado,1,0,
19APR2021:00:00:00,30 o menos,F,Sputnik,Privado,2,0,
19APR2021:00:00:00,31 a 40,M,Sputnik,Privado,2,0,
19APR2021:00:00:00,81 a 90,M,Sinopharm,Privado,9,0,
19APR2021:00:00:00,91 o mas,M,Sinopharm,Privado,1,0,
19APR2021:00:00:00,91 o mas,M,Sinopharm,Público,9,0,
20APR2021:00:00:00,30 o menos,F,AstraZeneca,Público,21,2,
20APR2021:00:00:00,30 o menos,F,Sinopharm,Público nacional,18,0,
20APR2021:00:00:00,30 o menos,F,Sputnik,Privado,10,0,
20APR2021:00:00:00,30 o menos,F,Sputnik,Público,2,2,
20APR2021:00:00:00,30 o menos,F,Sputnik,Público nacional,2,0,
20APR2021:00:00:00,30 o menos,M,AstraZeneca,Público,9,1,
20APR2021:00:00:00,30 o menos,M,Sinopharm,Público nacional,139,0,
20APR2021:00:00:00,30 o menos,M,Sputnik,Privado,9,0,
20APR2021:00:00:00,30 o menos,M,Sputnik,Público,1,0,
20APR2021:00:00:00,30 o menos,M,Sputnik,Público nacional,3,0,
20APR2021:00:00:00,31 a 40,F,AstraZeneca,Público,22,8,
20APR2021:00:00:00,31 a 40,F,Sinopharm,Público nacional,5,0,
20APR2021:00:00:00,31 a 40,F,Sputnik,Privado,12,0,
20APR2021:00:00:00,31 a 40,F,Sputnik,Público,5,5,
20APR2021:00:00:00,31 a 40,F,Sputnik,Público nacional,6,0,
20APR2021:00:00:00,31 a 40,M,AstraZeneca,Público,8,3,
20APR2021:00:00:00,31 a 40,M,Sinopharm,Público nacional,43,0,
20APR2021:00:00:00,31 a 40,M,Sputnik,Privado,10,0,
20APR2021:00:00:00,31 a 40,M,Sputnik,Público,5,1,
20APR2021:00:00:00,31 a 40,M,Sputnik,Público nacional,12,0,
20APR2021:00:00:00,41 a 50,F,AstraZeneca,Público,61,1,
20APR2021:00:00:00,41 a 50,F,Sinopharm,Público nacional,2,0,
20APR2021:00:00:00,41 a 50,F,Sputnik,Público,1,4,
20APR2021:00:00:00,41 a 50,F,Sputnik,Público nacional,7,0,
20APR2021:00:00:00,41 a 50,M,AstraZeneca,Público,22,1,
20APR2021:00:00:00,41 a 50,M,Sinopharm,Público nacional,12,0,
20APR2021:00:00:00,41 a 50,M,Sputnik,Privado,7,0,
20APR2021:00:00:00,41 a 50,M,Sputnik,Público,0,3,
20APR2021:00:00:00,41 a 50,M,Sputnik,Público nacional,22,0,
20APR2021:00:00:00,51 a 60,F,AstraZeneca,Público,350,4,
20APR2021:00:00:00,51 a 60,F,Sinopharm,Público,1,1,
20APR2021:00:00:00,51 a 60,F,Sputnik,Privado,7,0,
20APR2021:00:00:00,51 a 60,F,Sputnik,Público,3,670,
20APR2021:00:00:00,51 a 60,F,Sputnik,Público nacional,14,0,
20APR2021:00:00:00,51 a 60,M,AstraZeneca,Público,144,1,
20APR2021:00:00:00,51 a 60,M,Sinopharm,Público nacional,2,0,
20APR2021:00:00:00,51 a 60,M,Sputnik,Privado,6,0,
17APR2021:00:00:00,81 a 90,M,Sputnik,Privado,7,0,
30APR2021:00:00:00,91 o mas,F,AstraZeneca,Público,33,0,
08JAN2021:00:00:00,71 a 80,F,Sputnik,Público,1,0,
17MAR2021:00:00:00,71 a 80,F,Sputnik,Público nacional,0,1,
30MAR2021:00:00:00,31 a 40,F,AstraZeneca,Privado,1,0,
04APR2021:00:00:00,51 a 60,F,Sputnik,Público,1,0,
04APR2021:00:00:00,61 a 70,M,Sputnik,Público,4,0,
05APR2021:00:00:00,71 a 80,F,AstraZeneca,Privado,3,0,
29APR2021:00:00:00,71 a 80,F,Sinopharm,Público,0,5,
29APR2021:00:00:00,71 a 80,M,Sinopharm,Privado,1,0,
29APR2021:00:00:00,71 a 80,M,Sinopharm,Público,0,4,
29APR2021:00:00:00,91 o mas,F,AstraZeneca,Público,21,0,
29APR2021:00:00:00,91 o mas,F,Sinopharm,Público,0,1,
30APR2021:00:00:00,30 o menos,F,AstraZeneca,Privado,3,1,
30APR2021:00:00:00,30 o menos,F,Sputnik,Público,28,0,
30APR2021:00:00:00,30 o menos,M,AstraZeneca,Privado,2,0,
30APR2021:00:00:00,30 o menos,M,AstraZeneca,Público,1,0,
30APR2021:00:00:00,30 o menos,M,Sputnik,Público,22,0,
30APR2021:00:00:00,31 a 40,F,AstraZeneca,Privado,6,0,
30APR2021:00:00:00,31 a 40,F,Sinopharm,Público,1,0,
30APR2021:00:00:00,31 a 40,F,Sputnik,Público,48,0,
30APR2021:00:00:00,31 a 40,F,Sputnik,Público nacional,1,0,
30APR2021:00:00:00,31 a 40,M,AstraZeneca,Privado,10,0,
30APR2021:00:00:00,31 a 40,M,Sputnik,Público,27,0,
30APR2021:00:00:00,31 a 40,M,Sputnik,Público nacional,3,0,
30APR2021:00:00:00,41 a 50,F,AstraZeneca,Privado,11,0,
30APR2021:00:00:00,41 a 50,F,AstraZeneca,Público,1,0,
30APR2021:00:00:00,41 a 50,F,Sputnik,Público,25,0,
30APR2021:00:00:00,41 a 50,M,AstraZeneca,Privado,5,0,
30APR2021:00:00:00,41 a 50,M,Sputnik,Público,16,0,
30APR2021:00:00:00,51 a 60,F,AstraZeneca,Privado,9,0,
30APR2021:00:00:00,51 a 60,F,AstraZeneca,Público,3,0,
30APR2021:00:00:00,51 a 60,F,Sputnik,Público,13,0,
30APR2021:00:00:00,51 a 60,M,AstraZeneca,Privado,7,0,
30APR2021:00:00:00,51 a 60,M,Sputnik,Público,10,0,
30APR2021:00:00:00,61 a 70,F,AstraZeneca,Privado,196,0,
30APR2021:00:00:00,61 a 70,F,AstraZeneca,Público,31,0,
30APR2021:00:00:00,61 a 70,F,Sputnik,Público,865,0,
30APR2021:00:00:00,61 a 70,M,AstraZeneca,Privado,158,0,
30APR2021:00:00:00,61 a 70,M,AstraZeneca,Público,16,0,
30APR2021:00:00:00,61 a 70,M,Sputnik,Público,651,0,
30APR2021:00:00:00,61 a 70,M,Sputnik,Público nacional,0,1,
30APR2021:00:00:00,71 a 80,F,AstraZeneca,Privado,10,0,
30APR2021:00:00:00,71 a 80,F,AstraZeneca,Público,20,0,
30APR2021:00:00:00,71 a 80,F,Sputnik,Público,242,1,
30APR2021:00:00:00,71 a 80,M,AstraZeneca,Privado,6,1,
30APR2021:00:00:00,71 a 80,M,AstraZeneca,Público,13,0,
30APR2021:00:00:00,71 a 80,M,Sinopharm,Público,1,0,
30APR2021:00:00:00,71 a 80,M,Sputnik,Público,178,0,
30APR2021:00:00:00,81 a 90,F,AstraZeneca,Privado,1,0,
30APR2021:00:00:00,81 a 90,F,AstraZeneca,Público,17,0,
30APR2021:00:00:00,81 a 90,F,Sputnik,Público,63,0,
30APR2021:00:00:00,81 a 90,M,AstraZeneca,Público,13,0,
30APR2021:00:00:00,81 a 90,M,Sputnik,Público,21,0,
30APR2021:00:00:00,91 o mas,F,AstraZeneca,Privado,0,1,
30APR2021:00:00:00,91 o mas,F,Sputnik,Público,7,0,
30APR2021:00:00:00,91 o mas,M,Sputnik,Público,3,0,
30APR2021:00:00:00,91 o mas,M,AstraZeneca,Público,8,0,
01MAY2021:00:00:00,41 a 50,F,Sinopharm,Privado,0,1,
01MAY2021:00:00:00,61 a 70,M,AstraZeneca,Público,4,0,
02MAY2021:00:00:00,30 o menos,F,Sinopharm,Privado,0,1,
02MAY2021:00:00:00,30 o menos,M,Sinopharm,Privado,0,2,
02MAY2021:00:00:00,31 a 40,F,Sinopharm,Privado,0,3,
02MAY2021:00:00:00,31 a 40,M,Sinopharm,Privado,0,1,
02MAY2021:00:00:00,41 a 50,F,Sinopharm,Privado,0,2,
02MAY2021:00:00:00,41 a 50,M,Sinopharm,Privado,0,1,
02MAY2021:00:00:00,51 a 60,F,Sinopharm,Privado,0,1,
03MAY2021:00:00:00,30 o menos,F,Sinopharm,Público,0,10,
03MAY2021:00:00:00,30 o menos,F,Sputnik,Público,25,0,
03MAY2021:00:00:00,30 o menos,M,AstraZeneca,Público,1,0,
03MAY2021:00:00:00,30 o menos,M,Sinopharm,Público,0,3,
03MAY2021:00:00:00,30 o menos,M,Sputnik,Público,13,0,
03MAY2021:00:00:00,31 a 40,F,AstraZeneca,Privado,2,0,
03MAY2021:00:00:00,31 a 40,F,AstraZeneca,Público,2,0,
03MAY2021:00:00:00,31 a 40,F,Sinopharm,Público,1,10,
03MAY2021:00:00:00,31 a 40,F,Sputnik,Público,67,0,
03MAY2021:00:00:00,31 a 40,M,AstraZeneca,Privado,2,0,
03MAY2021:00:00:00,31 a 40,M,AstraZeneca,Público,5,0,
03MAY2021:00:00:00,31 a 40,M,Sinopharm,Público,0,3,
03MAY2021:00:00:00,31 a 40,M,Sputnik,Público,39,0,
03MAY2021:00:00:00,41 a 50,F,AstraZeneca,Público,4,0,
03MAY2021:00:00:00,41 a 50,F,Sinopharm,Público,0,6,
03MAY2021:00:00:00,41 a 50,F,Sputnik,Privado,1,0,
03MAY2021:00:00:00,41 a 50,F,Sputnik,Público,37,0,
03MAY2021:00:00:00,41 a 50,M,AstraZeneca,Privado,3,1,
03MAY2021:00:00:00,41 a 50,M,Sinopharm,Público,0,9,
03MAY2021:00:00:00,41 a 50,M,Sputnik,Público,20,0,
03MAY2021:00:00:00,51 a 60,F,AstraZeneca,Privado,1,0,
03MAY2021:00:00:00,51 a 60,F,AstraZeneca,Público,8,0,
03MAY2021:00:00:00,51 a 60,F,Sinopharm,Privado,0,1,
03MAY2021:00:00:00,51 a 60,F,Sinopharm,Público,0,6,
03MAY2021:00:00:00,51 a 60,F,Sputnik,Público,1118,0,
03MAY2021:00:00:00,51 a 60,M,AstraZeneca,Privado,1,1,
03MAY2021:00:00:00,51 a 60,M,AstraZeneca,Público,5,0,
03MAY2021:00:00:00,51 a 60,M,Sinopharm,Público,0,1,
03MAY2021:00:00:00,51 a 60,M,Sputnik,Público,798,0,
01MAY2021:00:00:00,61 a 70,F,Sinopharm,Público,0,11,
01MAY2021:00:00:00,61 a 70,M,Sinopharm,Público,0,2,
02MAY2021:00:00:00,30 o menos,F,AstraZeneca,Público,8,0,
